Num Execution,Threads per Block,Input File,Run,Execution Time (ms),Kernel Time (ms),Transfer Time (ms),Executable
13,64,numbers_8388608.txt,6,127.1507,85.5799,41.5709,CUDA_fft_v01.exe
13,64,numbers_8388608.txt,7,126.8077,85.47300000000001,41.3348,CUDA_fft_v01.exe
13,64,numbers_8388608.txt,8,126.8558,85.56729999999999,41.2886,CUDA_fft_v01.exe
13,64,numbers_8388608.txt,9,126.7012,85.42989999999999,41.2713,CUDA_fft_v01.exe
13,64,numbers_8388608.txt,10,125.9686,84.5668,41.4018,CUDA_fft_v01.exe
14,96,numbers_8388608.txt,1,152.4282,110.94969999999999,41.4784,CUDA_fft_v01.exe
14,96,numbers_8388608.txt,2,128.4629,87.1715,41.291399999999996,CUDA_fft_v01.exe
14,96,numbers_8388608.txt,3,126.9474,85.5846,41.3628,CUDA_fft_v01.exe
14,96,numbers_8388608.txt,4,128.461,85.64410000000001,42.816900000000004,CUDA_fft_v01.exe
14,96,numbers_8388608.txt,5,126.9876,85.60010000000001,41.3875,CUDA_fft_v01.exe
14,96,numbers_8388608.txt,6,126.2034,84.8839,41.319500000000005,CUDA_fft_v01.exe
14,96,numbers_8388608.txt,7,126.3252,84.8227,41.5025,CUDA_fft_v01.exe
14,96,numbers_8388608.txt,8,126.5875,85.30399999999999,41.2834,CUDA_fft_v01.exe
14,96,numbers_8388608.txt,9,126.1167,84.7,41.416799999999995,CUDA_fft_v01.exe
14,96,numbers_8388608.txt,10,125.9285,84.6883,41.2402,CUDA_fft_v01.exe
15,64,numbers_8388608.txt,1,34.2006,13.3872,20.8135,CUDA_fft_v05.exe
15,64,numbers_8388608.txt,2,34.061,13.1942,20.8668,CUDA_fft_v05.exe
15,64,numbers_8388608.txt,3,34.0238,13.1833,20.8406,CUDA_fft_v05.exe
15,64,numbers_8388608.txt,4,32.0388,11.2256,20.813200000000002,CUDA_fft_v05.exe
15,64,numbers_8388608.txt,5,32.052,11.2693,20.7827,CUDA_fft_v05.exe
15,64,numbers_8388608.txt,6,32.0283,11.2385,20.7898,CUDA_fft_v05.exe
15,64,numbers_8388608.txt,7,32.1251,11.2528,20.872300000000003,CUDA_fft_v05.exe
15,64,numbers_8388608.txt,8,32.0127,11.2382,20.7744,CUDA_fft_v05.exe
15,64,numbers_8388608.txt,9,31.9856,11.2363,20.749299999999998,CUDA_fft_v05.exe
15,64,numbers_8388608.txt,10,31.9767,11.2329,20.7438,CUDA_fft_v05.exe
16,96,numbers_8388608.txt,1,34.2267,13.4332,20.793599999999998,CUDA_fft_v05.exe
16,96,numbers_8388608.txt,2,34.011,13.2279,20.7832,CUDA_fft_v05.exe
16,96,numbers_8388608.txt,3,34.0534,13.2443,20.8092,CUDA_fft_v05.exe
16,96,numbers_8388608.txt,4,34.0244,13.2436,20.7808,CUDA_fft_v05.exe
16,96,numbers_8388608.txt,5,32.4801,11.7139,20.766199999999998,CUDA_fft_v05.exe
16,96,numbers_8388608.txt,6,32.8464,11.7244,21.1221,CUDA_fft_v05.exe
16,96,numbers_8388608.txt,7,32.0937,11.3197,20.774,CUDA_fft_v05.exe
16,96,numbers_8388608.txt,8,32.1024,11.2987,20.8037,CUDA_fft_v05.exe
16,96,numbers_8388608.txt,9,32.0882,11.3181,20.77,CUDA_fft_v05.exe
16,96,numbers_8388608.txt,10,32.2516,11.4091,20.8425,CUDA_fft_v05.exe
17,64,numbers_8388608.txt,1,22.7569,1.94477,20.8121,CUDA_fft_v07.exe
17,64,numbers_8388608.txt,2,22.5434,1.74506,20.7983,CUDA_fft_v07.exe
17,64,numbers_8388608.txt,3,22.5657,1.74835,20.8174,CUDA_fft_v07.exe
17,64,numbers_8388608.txt,4,22.5439,1.7432,20.8007,CUDA_fft_v07.exe
17,64,numbers_8388608.txt,5,22.5366,1.74918,20.787300000000002,CUDA_fft_v07.exe
17,64,numbers_8388608.txt,6,22.5821,1.74256,20.839599999999997,CUDA_fft_v07.exe
17,64,numbers_8388608.txt,7,22.8475,1.75427,21.0932,CUDA_fft_v07.exe
17,64,numbers_8388608.txt,8,22.582,1.74317,20.8388,CUDA_fft_v07.exe
17,64,numbers_8388608.txt,9,22.4608,1.65318,20.807699999999997,CUDA_fft_v07.exe
17,64,numbers_8388608.txt,10,22.5628,1.66205,20.9007,CUDA_fft_v07.exe
18,96,numbers_8388608.txt,1,22.5486,1.7497,20.799,CUDA_fft_v07.exe
18,96,numbers_8388608.txt,2,22.4696,1.55002,20.919600000000003,CUDA_fft_v07.exe
18,96,numbers_8388608.txt,3,22.3828,1.55728,20.825499999999998,CUDA_fft_v07.exe
18,96,numbers_8388608.txt,4,22.3669,1.55709,20.809800000000003,CUDA_fft_v07.exe
18,96,numbers_8388608.txt,5,22.3431,1.54659,20.7965,CUDA_fft_v07.exe
18,96,numbers_8388608.txt,6,22.3199,1.54995,20.7699,CUDA_fft_v07.exe
18,96,numbers_8388608.txt,7,22.1872,1.40218,20.785,CUDA_fft_v07.exe
18,96,numbers_8388608.txt,8,22.3021,1.40122,20.9008,CUDA_fft_v07.exe
18,96,numbers_8388608.txt,9,22.2389,1.39882,20.8401,CUDA_fft_v07.exe
18,96,numbers_8388608.txt,10,22.2234,1.4016,20.8218,CUDA_fft_v07.exe
19,64,numbers_16777216.txt,1,281.2948,198.7201,82.5747,CUDA_fft_v01.exe
19,64,numbers_16777216.txt,2,260.0408,177.79139999999998,82.2494,CUDA_fft_v01.exe
19,64,numbers_16777216.txt,3,260.8042,178.5399,82.2644,CUDA_fft_v01.exe
19,64,numbers_16777216.txt,4,258.218,176.0047,82.2132,CUDA_fft_v01.exe
19,64,numbers_16777216.txt,5,258.4157,176.1857,82.22999999999999,CUDA_fft_v01.exe
19,64,numbers_16777216.txt,6,258.7693,176.27540000000002,82.494,CUDA_fft_v01.exe
19,64,numbers_16777216.txt,7,258.7007,175.9991,82.7017,CUDA_fft_v01.exe
19,64,numbers_16777216.txt,8,258.6506,176.2286,82.4219,CUDA_fft_v01.exe
19,64,numbers_16777216.txt,9,258.3525,176.12490000000003,82.2276,CUDA_fft_v01.exe
19,64,numbers_16777216.txt,10,258.6782,176.17000000000002,82.50810000000001,CUDA_fft_v01.exe
20,96,numbers_16777216.txt,1,295.4636,213.0447,82.419,CUDA_fft_v01.exe
20,96,numbers_16777216.txt,2,260.2644,178.08180000000002,82.18260000000001,CUDA_fft_v01.exe
20,96,numbers_16777216.txt,3,258.7366,176.5411,82.19550000000001,CUDA_fft_v01.exe
20,96,numbers_16777216.txt,4,258.8459,176.58710000000002,82.25880000000001,CUDA_fft_v01.exe
20,96,numbers_16777216.txt,5,258.9324,176.7252,82.2072,CUDA_fft_v01.exe
20,96,numbers_16777216.txt,6,269.5914,176.7537,92.8378,CUDA_fft_v01.exe
20,96,numbers_16777216.txt,7,268.3242,176.5847,91.7395,CUDA_fft_v01.exe
20,96,numbers_16777216.txt,8,258.8322,176.6617,82.1705,CUDA_fft_v01.exe
20,96,numbers_16777216.txt,9,259.01,176.6797,82.3303,CUDA_fft_v01.exe
20,96,numbers_16777216.txt,10,259.4974,176.8934,82.6039,CUDA_fft_v01.exe
21,64,numbers_16777216.txt,1,68.6666,27.1635,41.503,CUDA_fft_v05.exe
21,64,numbers_16777216.txt,2,68.2793,26.9535,41.325900000000004,CUDA_fft_v05.exe
21,64,numbers_16777216.txt,3,66.2763,24.9947,41.281499999999994,CUDA_fft_v05.exe
21,64,numbers_16777216.txt,4,64.2646,22.9794,41.2852,CUDA_fft_v05.exe
21,64,numbers_16777216.txt,5,64.167,22.9087,41.2582,CUDA_fft_v05.exe
21,64,numbers_16777216.txt,6,64.2747,22.9112,41.3636,CUDA_fft_v05.exe
21,64,numbers_16777216.txt,7,64.4791,22.922,41.557199999999995,CUDA_fft_v05.exe
21,64,numbers_16777216.txt,8,64.1417,22.8995,41.2422,CUDA_fft_v05.exe
21,64,numbers_16777216.txt,9,64.1925,22.9162,41.2762,CUDA_fft_v05.exe
21,64,numbers_16777216.txt,10,64.5116,22.9157,41.5958,CUDA_fft_v05.exe
22,96,numbers_16777216.txt,1,68.8157,27.3261,41.489599999999996,CUDA_fft_v05.exe
22,96,numbers_16777216.txt,2,68.2977,27.028,41.2696,CUDA_fft_v05.exe
22,96,numbers_16777216.txt,3,65.4657,24.2413,41.2244,CUDA_fft_v05.exe
22,96,numbers_16777216.txt,4,64.5223,23.0154,41.5069,CUDA_fft_v05.exe
22,96,numbers_16777216.txt,5,64.2451,23.0013,41.2438,CUDA_fft_v05.exe
22,96,numbers_16777216.txt,6,64.3572,22.9668,41.3904,CUDA_fft_v05.exe
22,96,numbers_16777216.txt,7,64.1615,22.9717,41.1897,CUDA_fft_v05.exe
22,96,numbers_16777216.txt,8,64.4459,23.1465,41.2995,CUDA_fft_v05.exe
22,96,numbers_16777216.txt,9,64.4681,23.0109,41.4572,CUDA_fft_v05.exe
22,96,numbers_16777216.txt,10,67.7237,22.9859,44.7378,CUDA_fft_v05.exe
23,64,numbers_16777216.txt,1,45.5837,3.68829,41.8954,CUDA_fft_v07.exe
23,64,numbers_16777216.txt,2,44.7759,3.50224,41.2737,CUDA_fft_v07.exe
23,64,numbers_16777216.txt,3,44.2806,3.02749,41.2531,CUDA_fft_v07.exe
23,64,numbers_16777216.txt,4,44.3247,3.02506,41.2996,CUDA_fft_v07.exe
23,64,numbers_16777216.txt,5,44.3899,3.02454,41.365300000000005,CUDA_fft_v07.exe
23,64,numbers_16777216.txt,6,44.3094,3.02842,41.281000000000006,CUDA_fft_v07.exe
23,64,numbers_16777216.txt,7,44.4598,3.02909,41.4308,CUDA_fft_v07.exe
23,64,numbers_16777216.txt,8,43.9489,2.7328,41.2161,CUDA_fft_v07.exe
23,64,numbers_16777216.txt,9,43.9663,2.73331,41.2331,CUDA_fft_v07.exe
23,64,numbers_16777216.txt,10,44.1128,2.73818,41.3746,CUDA_fft_v07.exe
24,96,numbers_16777216.txt,1,44.8408,3.30592,41.5349,CUDA_fft_v07.exe
24,96,numbers_16777216.txt,2,44.6391,3.10906,41.53,CUDA_fft_v07.exe
24,96,numbers_16777216.txt,3,44.3962,3.10653,41.289699999999996,CUDA_fft_v07.exe
24,96,numbers_16777216.txt,4,44.4177,3.1111,41.3066,CUDA_fft_v07.exe
24,96,numbers_16777216.txt,5,44.401,3.12867,41.2723,CUDA_fft_v07.exe
24,96,numbers_16777216.txt,6,44.4331,3.12582,41.307199999999995,CUDA_fft_v07.exe
24,96,numbers_16777216.txt,7,43.9767,2.71069,41.266000000000005,CUDA_fft_v07.exe
24,96,numbers_16777216.txt,8,43.9638,2.70086,41.263000000000005,CUDA_fft_v07.exe
24,96,numbers_16777216.txt,9,43.9623,2.69952,41.2628,CUDA_fft_v07.exe
24,96,numbers_16777216.txt,10,43.9737,2.70301,41.2708,CUDA_fft_v07.exe
25,64,numbers_33554432.txt,1,541.451,377.4448,164.0063,CUDA_fft_v01.exe
25,64,numbers_33554432.txt,2,536.756,369.6607,167.0953,CUDA_fft_v01.exe
25,64,numbers_33554432.txt,3,536.2292,366.8826,169.3467,CUDA_fft_v01.exe
25,64,numbers_33554432.txt,4,534.3138,366.9861,167.3278,CUDA_fft_v01.exe
25,64,numbers_33554432.txt,5,532.9894,366.5736,166.4158,CUDA_fft_v01.exe
25,64,numbers_33554432.txt,6,530.6874,366.8467,163.8408,CUDA_fft_v01.exe
25,64,numbers_33554432.txt,7,530.5974,366.5521,164.0452,CUDA_fft_v01.exe
25,64,numbers_33554432.txt,8,530.818,366.70099999999996,164.11700000000002,CUDA_fft_v01.exe
25,64,numbers_33554432.txt,9,530.8462,366.6482,164.19799999999998,CUDA_fft_v01.exe
25,64,numbers_33554432.txt,10,530.7455,366.6263,164.1191,CUDA_fft_v01.exe
26,96,numbers_33554432.txt,1,560.2279,392.1167,168.1112,CUDA_fft_v01.exe
26,96,numbers_33554432.txt,2,534.6622,367.2704,167.3918,CUDA_fft_v01.exe
26,96,numbers_33554432.txt,3,531.9922,367.2272,164.765,CUDA_fft_v01.exe
26,96,numbers_33554432.txt,4,531.3622,367.1695,164.19279999999998,CUDA_fft_v01.exe
26,96,numbers_33554432.txt,5,533.983,367.1753,166.8077,CUDA_fft_v01.exe
26,96,numbers_33554432.txt,6,531.5245,367.2296,164.29500000000002,CUDA_fft_v01.exe
26,96,numbers_33554432.txt,7,531.6149,367.3076,164.3073,CUDA_fft_v01.exe
26,96,numbers_33554432.txt,8,531.4396,367.20120000000003,164.2385,CUDA_fft_v01.exe
26,96,numbers_33554432.txt,9,531.5394,367.15380000000005,164.3856,CUDA_fft_v01.exe
26,96,numbers_33554432.txt,10,531.5987,367.1754,164.42329999999998,CUDA_fft_v01.exe
27,64,numbers_33554432.txt,1,138.602,56.2771,82.3245,CUDA_fft_v05.exe
27,64,numbers_33554432.txt,2,133.45,51.1481,82.3019,CUDA_fft_v05.exe
27,64,numbers_33554432.txt,3,129.91,47.5028,82.407,CUDA_fft_v05.exe
27,64,numbers_33554432.txt,4,129.743,47.5153,82.22739999999999,CUDA_fft_v05.exe
27,64,numbers_33554432.txt,5,129.789,47.5566,82.2327,CUDA_fft_v05.exe
27,64,numbers_33554432.txt,6,129.786,47.499,82.28739999999999,CUDA_fft_v05.exe
27,64,numbers_33554432.txt,7,129.944,47.5322,82.412,CUDA_fft_v05.exe
27,64,numbers_33554432.txt,8,130.272,47.5709,82.70070000000001,CUDA_fft_v05.exe
27,64,numbers_33554432.txt,9,130.168,47.4998,82.6678,CUDA_fft_v05.exe
27,64,numbers_33554432.txt,10,129.801,47.4929,82.30799999999999,CUDA_fft_v05.exe
28,96,numbers_33554432.txt,1,138.648,56.3473,82.30090000000001,CUDA_fft_v05.exe
28,96,numbers_33554432.txt,2,129.962,47.7251,82.23660000000001,CUDA_fft_v05.exe
28,96,numbers_33554432.txt,3,130.065,47.7505,82.3149,CUDA_fft_v05.exe
28,96,numbers_33554432.txt,4,132.387,47.7814,84.6059,CUDA_fft_v05.exe
28,96,numbers_33554432.txt,5,130.272,47.667,82.6052,CUDA_fft_v05.exe
28,96,numbers_33554432.txt,6,130.121,47.7785,82.3423,CUDA_fft_v05.exe
28,96,numbers_33554432.txt,7,130.032,47.7632,82.2687,CUDA_fft_v05.exe
28,96,numbers_33554432.txt,8,130.136,47.7919,82.3443,CUDA_fft_v05.exe
28,96,numbers_33554432.txt,9,129.995,47.7332,82.26150000000001,CUDA_fft_v05.exe
28,96,numbers_33554432.txt,10,129.901,47.6632,82.23740000000001,CUDA_fft_v05.exe
29,64,numbers_33554432.txt,1,89.7055,7.26566,82.4399,CUDA_fft_v07.exe
29,64,numbers_33554432.txt,2,89.8446,7.07069,82.7739,CUDA_fft_v07.exe
29,64,numbers_33554432.txt,3,89.3453,7.0528,82.29239999999999,CUDA_fft_v07.exe
29,64,numbers_33554432.txt,4,88.1472,5.9225,82.22470000000001,CUDA_fft_v07.exe
29,64,numbers_33554432.txt,5,87.6977,5.49798,82.1996,CUDA_fft_v07.exe
29,64,numbers_33554432.txt,6,87.8501,5.49696,82.3531,CUDA_fft_v07.exe
29,64,numbers_33554432.txt,7,87.7011,5.49958,82.2015,CUDA_fft_v07.exe
29,64,numbers_33554432.txt,8,88.222,5.49965,82.72229999999999,CUDA_fft_v07.exe
29,64,numbers_33554432.txt,9,87.701,5.50518,82.19579999999999,CUDA_fft_v07.exe
29,64,numbers_33554432.txt,10,87.689,5.4976,82.1914,CUDA_fft_v07.exe
30,96,numbers_33554432.txt,1,90.0857,6.45968,83.626,CUDA_fft_v07.exe
30,96,numbers_33554432.txt,2,87.2691,5.01875,82.2504,CUDA_fft_v07.exe
30,96,numbers_33554432.txt,3,87.1616,4.9401,82.22149999999999,CUDA_fft_v07.exe
30,96,numbers_33554432.txt,4,87.6429,4.93846,82.70439999999999,CUDA_fft_v07.exe
30,96,numbers_33554432.txt,5,87.1319,4.8448,82.28710000000001,CUDA_fft_v07.exe
30,96,numbers_33554432.txt,6,87.6532,4.84032,82.8129,CUDA_fft_v07.exe
30,96,numbers_33554432.txt,7,87.1319,4.8513,82.28059999999999,CUDA_fft_v07.exe
30,96,numbers_33554432.txt,8,87.1242,4.84333,82.2809,CUDA_fft_v07.exe
30,96,numbers_33554432.txt,9,87.1754,4.8471,82.3283,CUDA_fft_v07.exe
30,96,numbers_33554432.txt,10,87.8279,4.92643,82.9015,CUDA_fft_v07.exe
31,64,numbers_67108864.txt,1,1104.2391,775.4191,328.82000000000005,CUDA_fft_v01.exe
31,64,numbers_67108864.txt,2,1100.6243,760.5469,340.0774,CUDA_fft_v01.exe
31,64,numbers_67108864.txt,3,1096.9136,760.7566,336.15700000000004,CUDA_fft_v01.exe
31,64,numbers_67108864.txt,4,1093.9473,760.8193,333.1279,CUDA_fft_v01.exe
31,64,numbers_67108864.txt,5,1098.6194,761.0284,337.5911,CUDA_fft_v01.exe
31,64,numbers_67108864.txt,6,1094.818,760.8442,333.97389999999996,CUDA_fft_v01.exe
31,64,numbers_67108864.txt,7,1093.902,760.6776,333.2244,CUDA_fft_v01.exe
31,64,numbers_67108864.txt,8,1095.9012,760.6104,335.2907,CUDA_fft_v01.exe
31,64,numbers_67108864.txt,9,1095.3505,760.5859,334.7646,CUDA_fft_v01.exe
31,64,numbers_67108864.txt,10,1092.4766,760.7616999999999,331.7149,CUDA_fft_v01.exe
32,96,numbers_67108864.txt,1,1098.1453,769.1939,328.9515,CUDA_fft_v01.exe
32,96,numbers_67108864.txt,2,1089.094,760.2951,328.7989,CUDA_fft_v01.exe
32,96,numbers_67108864.txt,3,1089.1064,760.6801,328.42629999999997,CUDA_fft_v01.exe
32,96,numbers_67108864.txt,4,1097.4221,760.3304999999999,337.0915,CUDA_fft_v01.exe
32,96,numbers_67108864.txt,5,1088.4207,760.3544,328.0662,CUDA_fft_v01.exe
32,96,numbers_67108864.txt,6,1089.0106,760.4226,328.5881,CUDA_fft_v01.exe
32,96,numbers_67108864.txt,7,1088.759,760.5937,328.1653,CUDA_fft_v01.exe
32,96,numbers_67108864.txt,8,1089.6678,760.2520999999999,329.4157,CUDA_fft_v01.exe
32,96,numbers_67108864.txt,9,1088.6447,760.3558999999999,328.2888,CUDA_fft_v01.exe
32,96,numbers_67108864.txt,10,1089.559,761.4261,328.1329,CUDA_fft_v01.exe
33,64,numbers_67108864.txt,1,279.03,114.839,164.19080000000002,CUDA_fft_v05.exe
33,64,numbers_67108864.txt,2,262.393,97.7912,164.6021,CUDA_fft_v05.exe
33,64,numbers_67108864.txt,3,262.112,97.7825,164.3297,CUDA_fft_v05.exe
33,64,numbers_67108864.txt,4,262.576,97.963,164.6128,CUDA_fft_v05.exe
33,64,numbers_67108864.txt,5,262.125,97.8915,164.2337,CUDA_fft_v05.exe
33,64,numbers_67108864.txt,6,262.305,98.0049,164.3005,CUDA_fft_v05.exe
33,64,numbers_67108864.txt,7,262.403,98.1261,164.27679999999998,CUDA_fft_v05.exe
33,64,numbers_67108864.txt,8,262.032,97.715,164.31709999999998,CUDA_fft_v05.exe
33,64,numbers_67108864.txt,9,262.221,98.0542,164.1673,CUDA_fft_v05.exe
33,64,numbers_67108864.txt,10,262.749,98.036,164.7134,CUDA_fft_v05.exe
34,96,numbers_67108864.txt,1,280.312,115.466,164.8453,CUDA_fft_v05.exe
34,96,numbers_67108864.txt,2,262.992,98.7292,164.2627,CUDA_fft_v05.exe
34,96,numbers_67108864.txt,3,262.974,98.7721,164.2018,CUDA_fft_v05.exe
34,96,numbers_67108864.txt,4,264.293,98.8534,165.43990000000002,CUDA_fft_v05.exe
34,96,numbers_67108864.txt,5,262.461,98.2924,164.1687,CUDA_fft_v05.exe
34,96,numbers_67108864.txt,6,262.91,98.2718,164.6386,CUDA_fft_v05.exe
34,96,numbers_67108864.txt,7,262.44,98.2283,164.2113,CUDA_fft_v05.exe
34,96,numbers_67108864.txt,8,263.895,98.438,165.4572,CUDA_fft_v05.exe
34,96,numbers_67108864.txt,9,262.927,98.2045,164.7222,CUDA_fft_v05.exe
34,96,numbers_67108864.txt,10,263.452,98.4054,165.0461,CUDA_fft_v05.exe
35,64,numbers_67108864.txt,1,179.077,14.5064,164.571,CUDA_fft_v07.exe
35,64,numbers_67108864.txt,2,175.333,11.1298,164.203,CUDA_fft_v07.exe
35,64,numbers_67108864.txt,3,175.469,11.1223,164.3466,CUDA_fft_v07.exe
35,64,numbers_67108864.txt,4,175.345,11.1224,164.223,CUDA_fft_v07.exe
35,64,numbers_67108864.txt,5,175.313,11.1291,164.1836,CUDA_fft_v07.exe
35,64,numbers_67108864.txt,6,175.6,11.1267,164.4733,CUDA_fft_v07.exe
35,64,numbers_67108864.txt,7,175.37,11.1236,164.2468,CUDA_fft_v07.exe
35,64,numbers_67108864.txt,8,175.66,11.121,164.5386,CUDA_fft_v07.exe
35,64,numbers_67108864.txt,9,175.469,11.1276,164.3416,CUDA_fft_v07.exe
35,64,numbers_67108864.txt,10,175.37,11.1389,164.2309,CUDA_fft_v07.exe
36,96,numbers_67108864.txt,1,177.417,12.9337,164.48329999999999,CUDA_fft_v07.exe
36,96,numbers_67108864.txt,2,174.08,9.82173,164.2585,CUDA_fft_v07.exe
36,96,numbers_67108864.txt,3,173.959,9.81866,164.1405,CUDA_fft_v07.exe
36,96,numbers_67108864.txt,4,174.13,9.82259,164.30700000000002,CUDA_fft_v07.exe
36,96,numbers_67108864.txt,5,174.398,9.81216,164.5861,CUDA_fft_v07.exe
36,96,numbers_67108864.txt,6,176.111,9.80531,166.3058,CUDA_fft_v07.exe
36,96,numbers_67108864.txt,7,173.896,9.80842,164.0871,CUDA_fft_v07.exe
36,96,numbers_67108864.txt,8,173.967,9.81821,164.14929999999998,CUDA_fft_v07.exe
36,96,numbers_67108864.txt,9,174.25,9.81325,164.4366,CUDA_fft_v07.exe
36,96,numbers_67108864.txt,10,174.036,9.80986,164.2258,CUDA_fft_v07.exe
37,64,numbers_134217728.txt,1,2244.6047,1582.9247,661.6800000000001,CUDA_fft_v01.exe
37,64,numbers_134217728.txt,2,2239.2339,1576.6303,662.6036,CUDA_fft_v01.exe
37,64,numbers_134217728.txt,3,2239.5427,1576.4392,663.1034,CUDA_fft_v01.exe
37,64,numbers_134217728.txt,4,2240.8486,1576.5832,664.2652,CUDA_fft_v01.exe
37,64,numbers_134217728.txt,5,2239.3801,1576.5792,662.8009999999999,CUDA_fft_v01.exe
37,64,numbers_134217728.txt,6,2243.3357,1580.1185,663.2174,CUDA_fft_v01.exe
37,64,numbers_134217728.txt,7,2245.7957,1582.962,662.8335999999999,CUDA_fft_v01.exe
37,64,numbers_134217728.txt,8,2245.8145,1582.9933,662.8211,CUDA_fft_v01.exe
37,64,numbers_134217728.txt,9,2246.5044,1583.1995,663.3048,CUDA_fft_v01.exe
37,64,numbers_134217728.txt,10,2247.0908,1582.6436,664.4472000000001,CUDA_fft_v01.exe
38,96,numbers_134217728.txt,1,2234.853,1578.7639,656.0891,CUDA_fft_v01.exe
38,96,numbers_134217728.txt,2,2254.2478,1575.9950999999999,678.2527,CUDA_fft_v01.exe
38,96,numbers_134217728.txt,3,2231.2903,1574.7738000000002,656.5166999999999,CUDA_fft_v01.exe
38,96,numbers_134217728.txt,4,2238.812,1575.3514,663.4606,CUDA_fft_v01.exe
38,96,numbers_134217728.txt,5,2244.1008,1580.2066,663.8944,CUDA_fft_v01.exe
38,96,numbers_134217728.txt,6,2248.3113,1582.3557,665.9555,CUDA_fft_v01.exe
38,96,numbers_134217728.txt,7,2246.5591,1582.1637999999998,664.3953,CUDA_fft_v01.exe
38,96,numbers_134217728.txt,8,2247.7495,1582.1025,665.6469999999999,CUDA_fft_v01.exe
38,96,numbers_134217728.txt,9,2248.5042,1584.9551000000001,663.5489,CUDA_fft_v01.exe
38,96,numbers_134217728.txt,10,2248.8247,1584.6532,664.1713,CUDA_fft_v01.exe
39,64,numbers_134217728.txt,1,534.048,205.445,328.602,CUDA_fft_v05.exe
39,64,numbers_134217728.txt,2,530.908,199.539,331.369,CUDA_fft_v05.exe
39,64,numbers_134217728.txt,3,531.343,199.672,331.67100000000005,CUDA_fft_v05.exe
39,64,numbers_134217728.txt,4,530.657,199.709,330.948,CUDA_fft_v05.exe
39,64,numbers_134217728.txt,5,528.782,199.49,329.291,CUDA_fft_v05.exe
39,64,numbers_134217728.txt,6,531.653,199.558,332.094,CUDA_fft_v05.exe
39,64,numbers_134217728.txt,7,527.776,199.408,328.367,CUDA_fft_v05.exe
39,64,numbers_134217728.txt,8,528.505,199.555,328.94899999999996,CUDA_fft_v05.exe
39,64,numbers_134217728.txt,9,528.166,199.806,328.36,CUDA_fft_v05.exe
39,64,numbers_134217728.txt,10,528.081,199.624,328.456,CUDA_fft_v05.exe
40,96,numbers_134217728.txt,1,528.58,200.239,328.341,CUDA_fft_v05.exe
40,96,numbers_134217728.txt,2,529.465,199.051,330.414,CUDA_fft_v05.exe
40,96,numbers_134217728.txt,3,531.269,199.672,331.597,CUDA_fft_v05.exe
40,96,numbers_134217728.txt,4,530.031,199.784,330.24800000000005,CUDA_fft_v05.exe
40,96,numbers_134217728.txt,5,529.131,199.685,329.447,CUDA_fft_v05.exe
40,96,numbers_134217728.txt,6,572.932,199.484,373.448,CUDA_fft_v05.exe
40,96,numbers_134217728.txt,7,528.74,199.471,329.269,CUDA_fft_v05.exe
40,96,numbers_134217728.txt,8,530.508,199.752,330.756,CUDA_fft_v05.exe
40,96,numbers_134217728.txt,9,527.725,199.582,328.142,CUDA_fft_v05.exe
40,96,numbers_134217728.txt,10,527.63,199.604,328.02599999999995,CUDA_fft_v05.exe
41,64,numbers_134217728.txt,1,350.926,22.9873,327.939,CUDA_fft_v07.exe
41,64,numbers_134217728.txt,2,351.609,22.2227,329.38599999999997,CUDA_fft_v07.exe
41,64,numbers_134217728.txt,3,351.341,22.2183,329.123,CUDA_fft_v07.exe
41,64,numbers_134217728.txt,4,351.411,22.289,329.122,CUDA_fft_v07.exe
41,64,numbers_134217728.txt,5,352.392,22.1997,330.193,CUDA_fft_v07.exe
41,64,numbers_134217728.txt,6,351.04,22.2106,328.829,CUDA_fft_v07.exe
41,64,numbers_134217728.txt,7,350.351,22.2249,328.126,CUDA_fft_v07.exe
41,64,numbers_134217728.txt,8,350.723,22.266,328.456,CUDA_fft_v07.exe
41,64,numbers_134217728.txt,9,350.197,22.2094,327.988,CUDA_fft_v07.exe
41,64,numbers_134217728.txt,10,350.398,22.2233,328.175,CUDA_fft_v07.exe
42,96,numbers_134217728.txt,1,356.169,28.1517,328.017,CUDA_fft_v07.exe
42,96,numbers_134217728.txt,2,347.901,19.5306,328.37,CUDA_fft_v07.exe
42,96,numbers_134217728.txt,3,347.823,19.5308,328.293,CUDA_fft_v07.exe
42,96,numbers_134217728.txt,4,350.345,19.5605,330.78499999999997,CUDA_fft_v07.exe
42,96,numbers_134217728.txt,5,347.692,19.5807,328.11199999999997,CUDA_fft_v07.exe
42,96,numbers_134217728.txt,6,348.044,19.5531,328.491,CUDA_fft_v07.exe
42,96,numbers_134217728.txt,7,349.425,19.5921,329.83299999999997,CUDA_fft_v07.exe
42,96,numbers_134217728.txt,8,347.794,19.5322,328.26199999999994,CUDA_fft_v07.exe
42,96,numbers_134217728.txt,9,347.574,19.5344,328.03999999999996,CUDA_fft_v07.exe
42,96,numbers_134217728.txt,10,347.612,19.5373,328.075,CUDA_fft_v07.exe
