Num Execution,Threads per Block,Input File,Run,Execution Time (ms),Executable
234,1024,numbers_33554432.txt,7,156.102,CUDA_fft_v04.exe
234,1024,numbers_33554432.txt,8,155.929,CUDA_fft_v04.exe
234,1024,numbers_33554432.txt,9,155.881,CUDA_fft_v04.exe
234,1024,numbers_33554432.txt,10,155.918,CUDA_fft_v04.exe
235,32,numbers_33554432.txt,1,142.078,CUDA_fft_v05.exe
235,32,numbers_33554432.txt,2,132.524,CUDA_fft_v05.exe
235,32,numbers_33554432.txt,3,132.398,CUDA_fft_v05.exe
235,32,numbers_33554432.txt,4,132.548,CUDA_fft_v05.exe
235,32,numbers_33554432.txt,5,132.816,CUDA_fft_v05.exe
235,32,numbers_33554432.txt,6,133.223,CUDA_fft_v05.exe
235,32,numbers_33554432.txt,7,132.602,CUDA_fft_v05.exe
235,32,numbers_33554432.txt,8,132.492,CUDA_fft_v05.exe
235,32,numbers_33554432.txt,9,132.902,CUDA_fft_v05.exe
235,32,numbers_33554432.txt,10,132.833,CUDA_fft_v05.exe
236,128,numbers_33554432.txt,1,138.587,CUDA_fft_v05.exe
236,128,numbers_33554432.txt,2,129.627,CUDA_fft_v05.exe
236,128,numbers_33554432.txt,3,129.359,CUDA_fft_v05.exe
236,128,numbers_33554432.txt,4,129.268,CUDA_fft_v05.exe
236,128,numbers_33554432.txt,5,129.587,CUDA_fft_v05.exe
236,128,numbers_33554432.txt,6,129.4,CUDA_fft_v05.exe
236,128,numbers_33554432.txt,7,129.854,CUDA_fft_v05.exe
236,128,numbers_33554432.txt,8,129.443,CUDA_fft_v05.exe
236,128,numbers_33554432.txt,9,129.327,CUDA_fft_v05.exe
236,128,numbers_33554432.txt,10,129.715,CUDA_fft_v05.exe
237,32,numbers_33554432.txt,1,130.403,CUDA_fft_v06.exe
237,32,numbers_33554432.txt,2,124.934,CUDA_fft_v06.exe
237,32,numbers_33554432.txt,3,124.198,CUDA_fft_v06.exe
237,32,numbers_33554432.txt,4,124.36,CUDA_fft_v06.exe
237,32,numbers_33554432.txt,5,124.084,CUDA_fft_v06.exe
237,32,numbers_33554432.txt,6,124.754,CUDA_fft_v06.exe
237,32,numbers_33554432.txt,7,123.93,CUDA_fft_v06.exe
237,32,numbers_33554432.txt,8,124.794,CUDA_fft_v06.exe
237,32,numbers_33554432.txt,9,124.744,CUDA_fft_v06.exe
237,32,numbers_33554432.txt,10,124.144,CUDA_fft_v06.exe
238,128,numbers_33554432.txt,1,118.752,CUDA_fft_v06.exe
238,128,numbers_33554432.txt,2,118.546,CUDA_fft_v06.exe
238,128,numbers_33554432.txt,3,118.607,CUDA_fft_v06.exe
238,128,numbers_33554432.txt,4,118.747,CUDA_fft_v06.exe
238,128,numbers_33554432.txt,5,118.637,CUDA_fft_v06.exe
238,128,numbers_33554432.txt,6,119.115,CUDA_fft_v06.exe
238,128,numbers_33554432.txt,7,118.703,CUDA_fft_v06.exe
238,128,numbers_33554432.txt,8,118.927,CUDA_fft_v06.exe
238,128,numbers_33554432.txt,9,118.739,CUDA_fft_v06.exe
238,128,numbers_33554432.txt,10,118.525,CUDA_fft_v06.exe
239,32,numbers_33554432.txt,1,94.8627,CUDA_fft_v07.exe
239,32,numbers_33554432.txt,2,91.3796,CUDA_fft_v07.exe
239,32,numbers_33554432.txt,3,91.2413,CUDA_fft_v07.exe
239,32,numbers_33554432.txt,4,91.2763,CUDA_fft_v07.exe
239,32,numbers_33554432.txt,5,91.146,CUDA_fft_v07.exe
239,32,numbers_33554432.txt,6,91.2652,CUDA_fft_v07.exe
239,32,numbers_33554432.txt,7,91.1638,CUDA_fft_v07.exe
239,32,numbers_33554432.txt,8,91.3169,CUDA_fft_v07.exe
239,32,numbers_33554432.txt,9,91.2106,CUDA_fft_v07.exe
239,32,numbers_33554432.txt,10,91.3405,CUDA_fft_v07.exe
240,128,numbers_33554432.txt,1,89.2052,CUDA_fft_v07.exe
240,128,numbers_33554432.txt,2,89.9358,CUDA_fft_v07.exe
240,128,numbers_33554432.txt,3,87.5392,CUDA_fft_v07.exe
240,128,numbers_33554432.txt,4,87.4003,CUDA_fft_v07.exe
240,128,numbers_33554432.txt,5,87.6101,CUDA_fft_v07.exe
240,128,numbers_33554432.txt,6,88.4861,CUDA_fft_v07.exe
240,128,numbers_33554432.txt,7,87.3991,CUDA_fft_v07.exe
240,128,numbers_33554432.txt,8,87.4088,CUDA_fft_v07.exe
240,128,numbers_33554432.txt,9,87.3621,CUDA_fft_v07.exe
240,128,numbers_33554432.txt,10,87.3665,CUDA_fft_v07.exe
241,256,numbers_33554432.txt,1,90.7307,CUDA_fft_v07.exe
241,256,numbers_33554432.txt,2,90.5867,CUDA_fft_v07.exe
241,256,numbers_33554432.txt,3,89.878,CUDA_fft_v07.exe
241,256,numbers_33554432.txt,4,88.7307,CUDA_fft_v07.exe
241,256,numbers_33554432.txt,5,88.5957,CUDA_fft_v07.exe
241,256,numbers_33554432.txt,6,88.5743,CUDA_fft_v07.exe
241,256,numbers_33554432.txt,7,88.6507,CUDA_fft_v07.exe
241,256,numbers_33554432.txt,8,88.7932,CUDA_fft_v07.exe
241,256,numbers_33554432.txt,9,88.7051,CUDA_fft_v07.exe
241,256,numbers_33554432.txt,10,88.5491,CUDA_fft_v07.exe
242,512,numbers_33554432.txt,1,93.3993,CUDA_fft_v07.exe
242,512,numbers_33554432.txt,2,93.3797,CUDA_fft_v07.exe
242,512,numbers_33554432.txt,3,93.3261,CUDA_fft_v07.exe
242,512,numbers_33554432.txt,4,91.7184,CUDA_fft_v07.exe
242,512,numbers_33554432.txt,5,91.14,CUDA_fft_v07.exe
242,512,numbers_33554432.txt,6,90.591,CUDA_fft_v07.exe
242,512,numbers_33554432.txt,7,90.6159,CUDA_fft_v07.exe
242,512,numbers_33554432.txt,8,90.6122,CUDA_fft_v07.exe
242,512,numbers_33554432.txt,9,90.8221,CUDA_fft_v07.exe
242,512,numbers_33554432.txt,10,90.6774,CUDA_fft_v07.exe
243,1024,numbers_33554432.txt,1,101.407,CUDA_fft_v07.exe
243,1024,numbers_33554432.txt,2,100.979,CUDA_fft_v07.exe
243,1024,numbers_33554432.txt,3,101.011,CUDA_fft_v07.exe
243,1024,numbers_33554432.txt,4,96.5919,CUDA_fft_v07.exe
243,1024,numbers_33554432.txt,5,97.1845,CUDA_fft_v07.exe
243,1024,numbers_33554432.txt,6,96.6078,CUDA_fft_v07.exe
243,1024,numbers_33554432.txt,7,96.8251,CUDA_fft_v07.exe
243,1024,numbers_33554432.txt,8,96.8805,CUDA_fft_v07.exe
243,1024,numbers_33554432.txt,9,96.7323,CUDA_fft_v07.exe
243,1024,numbers_33554432.txt,10,96.8432,CUDA_fft_v07.exe
244,32,numbers_67108864.txt,1,1784.7043,CUDA_fft_v01.exe
244,32,numbers_67108864.txt,2,1636.1051,CUDA_fft_v01.exe
244,32,numbers_67108864.txt,3,1638.5568,CUDA_fft_v01.exe
244,32,numbers_67108864.txt,4,1592.3515,CUDA_fft_v01.exe
244,32,numbers_67108864.txt,5,1613.0146,CUDA_fft_v01.exe
244,32,numbers_67108864.txt,6,1609.0373,CUDA_fft_v01.exe
244,32,numbers_67108864.txt,7,1576.3961,CUDA_fft_v01.exe
244,32,numbers_67108864.txt,8,1609.0015,CUDA_fft_v01.exe
244,32,numbers_67108864.txt,9,1561.7661,CUDA_fft_v01.exe
244,32,numbers_67108864.txt,10,1556.7846,CUDA_fft_v01.exe
245,128,numbers_67108864.txt,1,1566.919,CUDA_fft_v01.exe
245,128,numbers_67108864.txt,2,1478.0101,CUDA_fft_v01.exe
245,128,numbers_67108864.txt,3,1479.2991,CUDA_fft_v01.exe
245,128,numbers_67108864.txt,4,1482.9984,CUDA_fft_v01.exe
245,128,numbers_67108864.txt,5,1479.9033,CUDA_fft_v01.exe
245,128,numbers_67108864.txt,6,1481.8011,CUDA_fft_v01.exe
245,128,numbers_67108864.txt,7,1488.6369,CUDA_fft_v01.exe
245,128,numbers_67108864.txt,8,1483.4102,CUDA_fft_v01.exe
245,128,numbers_67108864.txt,9,1478.2969,CUDA_fft_v01.exe
245,128,numbers_67108864.txt,10,1478.0662,CUDA_fft_v01.exe
246,256,numbers_67108864.txt,1,1587.0665,CUDA_fft_v01.exe
246,256,numbers_67108864.txt,2,1511.331,CUDA_fft_v01.exe
246,256,numbers_67108864.txt,3,1505.2278,CUDA_fft_v01.exe
246,256,numbers_67108864.txt,4,1517.7314,CUDA_fft_v01.exe
246,256,numbers_67108864.txt,5,1537.0483,CUDA_fft_v01.exe
246,256,numbers_67108864.txt,6,1489.2135,CUDA_fft_v01.exe
246,256,numbers_67108864.txt,7,1477.9284,CUDA_fft_v01.exe
246,256,numbers_67108864.txt,8,1501.0458,CUDA_fft_v01.exe
246,256,numbers_67108864.txt,9,1478.88,CUDA_fft_v01.exe
246,256,numbers_67108864.txt,10,1488.1997,CUDA_fft_v01.exe
247,512,numbers_67108864.txt,1,1574.5841,CUDA_fft_v01.exe
247,512,numbers_67108864.txt,2,1478.564,CUDA_fft_v01.exe
247,512,numbers_67108864.txt,3,1492.7726,CUDA_fft_v01.exe
247,512,numbers_67108864.txt,4,1483.2272,CUDA_fft_v01.exe
247,512,numbers_67108864.txt,5,1487.8504,CUDA_fft_v01.exe
247,512,numbers_67108864.txt,6,1486.792,CUDA_fft_v01.exe
247,512,numbers_67108864.txt,7,1486.8519,CUDA_fft_v01.exe
247,512,numbers_67108864.txt,8,1484.906,CUDA_fft_v01.exe
247,512,numbers_67108864.txt,9,1488.6717,CUDA_fft_v01.exe
247,512,numbers_67108864.txt,10,1472.8201,CUDA_fft_v01.exe
248,1024,numbers_67108864.txt,1,1570.5904,CUDA_fft_v01.exe
248,1024,numbers_67108864.txt,2,1491.5515,CUDA_fft_v01.exe
248,1024,numbers_67108864.txt,3,1491.2953,CUDA_fft_v01.exe
248,1024,numbers_67108864.txt,4,1493.7766,CUDA_fft_v01.exe
248,1024,numbers_67108864.txt,5,1492.5497,CUDA_fft_v01.exe
248,1024,numbers_67108864.txt,6,1497.321,CUDA_fft_v01.exe
248,1024,numbers_67108864.txt,7,1490.4998,CUDA_fft_v01.exe
248,1024,numbers_67108864.txt,8,1496.8615,CUDA_fft_v01.exe
248,1024,numbers_67108864.txt,9,1485.4366,CUDA_fft_v01.exe
248,1024,numbers_67108864.txt,10,1496.1777,CUDA_fft_v01.exe
249,32,numbers_67108864.txt,1,1470.32,CUDA_fft_v02.exe
249,32,numbers_67108864.txt,2,1456.49,CUDA_fft_v02.exe
249,32,numbers_67108864.txt,3,1485.61,CUDA_fft_v02.exe
249,32,numbers_67108864.txt,4,1431.01,CUDA_fft_v02.exe
249,32,numbers_67108864.txt,5,1440.26,CUDA_fft_v02.exe
249,32,numbers_67108864.txt,6,1436.01,CUDA_fft_v02.exe
249,32,numbers_67108864.txt,7,1442.1,CUDA_fft_v02.exe
249,32,numbers_67108864.txt,8,1433.48,CUDA_fft_v02.exe
249,32,numbers_67108864.txt,9,1436.53,CUDA_fft_v02.exe
249,32,numbers_67108864.txt,10,1434.33,CUDA_fft_v02.exe
250,128,numbers_67108864.txt,1,1441.38,CUDA_fft_v02.exe
250,128,numbers_67108864.txt,2,1460.29,CUDA_fft_v02.exe
250,128,numbers_67108864.txt,3,1474.04,CUDA_fft_v02.exe
250,128,numbers_67108864.txt,4,1449.83,CUDA_fft_v02.exe
250,128,numbers_67108864.txt,5,1439.15,CUDA_fft_v02.exe
250,128,numbers_67108864.txt,6,1434.69,CUDA_fft_v02.exe
250,128,numbers_67108864.txt,7,1434.25,CUDA_fft_v02.exe
250,128,numbers_67108864.txt,8,1441.91,CUDA_fft_v02.exe
250,128,numbers_67108864.txt,9,1440.02,CUDA_fft_v02.exe
250,128,numbers_67108864.txt,10,1443.84,CUDA_fft_v02.exe
251,256,numbers_67108864.txt,1,1446.89,CUDA_fft_v02.exe
251,256,numbers_67108864.txt,2,1461.37,CUDA_fft_v02.exe
251,256,numbers_67108864.txt,3,1497.31,CUDA_fft_v02.exe
251,256,numbers_67108864.txt,4,1441.31,CUDA_fft_v02.exe
251,256,numbers_67108864.txt,5,1440.91,CUDA_fft_v02.exe
251,256,numbers_67108864.txt,6,1453.7,CUDA_fft_v02.exe
251,256,numbers_67108864.txt,7,1441.29,CUDA_fft_v02.exe
251,256,numbers_67108864.txt,8,1443.05,CUDA_fft_v02.exe
251,256,numbers_67108864.txt,9,1441.45,CUDA_fft_v02.exe
251,256,numbers_67108864.txt,10,1445.04,CUDA_fft_v02.exe
252,512,numbers_67108864.txt,1,1435.77,CUDA_fft_v02.exe
252,512,numbers_67108864.txt,2,1447.13,CUDA_fft_v02.exe
252,512,numbers_67108864.txt,3,1487.86,CUDA_fft_v02.exe
252,512,numbers_67108864.txt,4,1477.78,CUDA_fft_v02.exe
252,512,numbers_67108864.txt,5,1449.88,CUDA_fft_v02.exe
252,512,numbers_67108864.txt,6,1441.9,CUDA_fft_v02.exe
252,512,numbers_67108864.txt,7,1441.77,CUDA_fft_v02.exe
252,512,numbers_67108864.txt,8,1442.96,CUDA_fft_v02.exe
252,512,numbers_67108864.txt,9,1442.39,CUDA_fft_v02.exe
252,512,numbers_67108864.txt,10,1442.04,CUDA_fft_v02.exe
253,1024,numbers_67108864.txt,1,1462.24,CUDA_fft_v02.exe
253,1024,numbers_67108864.txt,2,1454.75,CUDA_fft_v02.exe
253,1024,numbers_67108864.txt,3,1480.95,CUDA_fft_v02.exe
253,1024,numbers_67108864.txt,4,1456.35,CUDA_fft_v02.exe
253,1024,numbers_67108864.txt,5,1450.91,CUDA_fft_v02.exe
253,1024,numbers_67108864.txt,6,1462.04,CUDA_fft_v02.exe
253,1024,numbers_67108864.txt,7,1450.63,CUDA_fft_v02.exe
253,1024,numbers_67108864.txt,8,1448.39,CUDA_fft_v02.exe
253,1024,numbers_67108864.txt,9,1455.52,CUDA_fft_v02.exe
253,1024,numbers_67108864.txt,10,1472.62,CUDA_fft_v02.exe
254,32,numbers_67108864.txt,1,522.336,CUDA_fft_v03.exe
254,32,numbers_67108864.txt,2,519.312,CUDA_fft_v03.exe
254,32,numbers_67108864.txt,3,523.639,CUDA_fft_v03.exe
254,32,numbers_67108864.txt,4,514.022,CUDA_fft_v03.exe
254,32,numbers_67108864.txt,5,519.335,CUDA_fft_v03.exe
254,32,numbers_67108864.txt,6,521.103,CUDA_fft_v03.exe
254,32,numbers_67108864.txt,7,523.483,CUDA_fft_v03.exe
254,32,numbers_67108864.txt,8,517.459,CUDA_fft_v03.exe
254,32,numbers_67108864.txt,9,518.927,CUDA_fft_v03.exe
254,32,numbers_67108864.txt,10,515.988,CUDA_fft_v03.exe
255,128,numbers_67108864.txt,1,523.225,CUDA_fft_v03.exe
255,128,numbers_67108864.txt,2,521.594,CUDA_fft_v03.exe
255,128,numbers_67108864.txt,3,515.673,CUDA_fft_v03.exe
255,128,numbers_67108864.txt,4,521.516,CUDA_fft_v03.exe
255,128,numbers_67108864.txt,5,523.276,CUDA_fft_v03.exe
255,128,numbers_67108864.txt,6,523.25,CUDA_fft_v03.exe
255,128,numbers_67108864.txt,7,521.414,CUDA_fft_v03.exe
255,128,numbers_67108864.txt,8,525.951,CUDA_fft_v03.exe
255,128,numbers_67108864.txt,9,519.394,CUDA_fft_v03.exe
255,128,numbers_67108864.txt,10,518.033,CUDA_fft_v03.exe
256,256,numbers_67108864.txt,1,518.81,CUDA_fft_v03.exe
256,256,numbers_67108864.txt,2,517.138,CUDA_fft_v03.exe
256,256,numbers_67108864.txt,3,519.218,CUDA_fft_v03.exe
256,256,numbers_67108864.txt,4,516.215,CUDA_fft_v03.exe
256,256,numbers_67108864.txt,5,519.371,CUDA_fft_v03.exe
256,256,numbers_67108864.txt,6,521.901,CUDA_fft_v03.exe
256,256,numbers_67108864.txt,7,519.046,CUDA_fft_v03.exe
256,256,numbers_67108864.txt,8,518.399,CUDA_fft_v03.exe
256,256,numbers_67108864.txt,9,520.578,CUDA_fft_v03.exe
256,256,numbers_67108864.txt,10,520.367,CUDA_fft_v03.exe
257,512,numbers_67108864.txt,1,522.855,CUDA_fft_v03.exe
257,512,numbers_67108864.txt,2,521.623,CUDA_fft_v03.exe
257,512,numbers_67108864.txt,3,517.018,CUDA_fft_v03.exe
257,512,numbers_67108864.txt,4,524.024,CUDA_fft_v03.exe
257,512,numbers_67108864.txt,5,522.976,CUDA_fft_v03.exe
257,512,numbers_67108864.txt,6,521.781,CUDA_fft_v03.exe
257,512,numbers_67108864.txt,7,519.012,CUDA_fft_v03.exe
257,512,numbers_67108864.txt,8,523.565,CUDA_fft_v03.exe
257,512,numbers_67108864.txt,9,517.782,CUDA_fft_v03.exe
257,512,numbers_67108864.txt,10,520.37,CUDA_fft_v03.exe
258,1024,numbers_67108864.txt,1,520.216,CUDA_fft_v03.exe
258,1024,numbers_67108864.txt,2,520.962,CUDA_fft_v03.exe
258,1024,numbers_67108864.txt,3,518.082,CUDA_fft_v03.exe
258,1024,numbers_67108864.txt,4,520.236,CUDA_fft_v03.exe
258,1024,numbers_67108864.txt,5,520.979,CUDA_fft_v03.exe
258,1024,numbers_67108864.txt,6,518.914,CUDA_fft_v03.exe
258,1024,numbers_67108864.txt,7,519.656,CUDA_fft_v03.exe
258,1024,numbers_67108864.txt,8,521.517,CUDA_fft_v03.exe
258,1024,numbers_67108864.txt,9,520.671,CUDA_fft_v03.exe
258,1024,numbers_67108864.txt,10,522.792,CUDA_fft_v03.exe
259,32,numbers_67108864.txt,1,317.187,CUDA_fft_v04.exe
259,32,numbers_67108864.txt,2,317.487,CUDA_fft_v04.exe
259,32,numbers_67108864.txt,3,316.985,CUDA_fft_v04.exe
259,32,numbers_67108864.txt,4,316.912,CUDA_fft_v04.exe
259,32,numbers_67108864.txt,5,317.258,CUDA_fft_v04.exe
259,32,numbers_67108864.txt,6,316.855,CUDA_fft_v04.exe
259,32,numbers_67108864.txt,7,317.065,CUDA_fft_v04.exe
259,32,numbers_67108864.txt,8,316.81,CUDA_fft_v04.exe
259,32,numbers_67108864.txt,9,316.922,CUDA_fft_v04.exe
259,32,numbers_67108864.txt,10,316.872,CUDA_fft_v04.exe
260,128,numbers_67108864.txt,1,317.583,CUDA_fft_v04.exe
260,128,numbers_67108864.txt,2,317.057,CUDA_fft_v04.exe
260,128,numbers_67108864.txt,3,316.859,CUDA_fft_v04.exe
260,128,numbers_67108864.txt,4,317.071,CUDA_fft_v04.exe
260,128,numbers_67108864.txt,5,317.379,CUDA_fft_v04.exe
260,128,numbers_67108864.txt,6,316.751,CUDA_fft_v04.exe
260,128,numbers_67108864.txt,7,316.816,CUDA_fft_v04.exe
260,128,numbers_67108864.txt,8,317.41,CUDA_fft_v04.exe
260,128,numbers_67108864.txt,9,317.074,CUDA_fft_v04.exe
260,128,numbers_67108864.txt,10,317.235,CUDA_fft_v04.exe
261,256,numbers_67108864.txt,1,317.557,CUDA_fft_v04.exe
261,256,numbers_67108864.txt,2,316.671,CUDA_fft_v04.exe
261,256,numbers_67108864.txt,3,316.978,CUDA_fft_v04.exe
261,256,numbers_67108864.txt,4,317.137,CUDA_fft_v04.exe
261,256,numbers_67108864.txt,5,317.22,CUDA_fft_v04.exe
261,256,numbers_67108864.txt,6,316.885,CUDA_fft_v04.exe
261,256,numbers_67108864.txt,7,316.685,CUDA_fft_v04.exe
261,256,numbers_67108864.txt,8,316.935,CUDA_fft_v04.exe
261,256,numbers_67108864.txt,9,316.904,CUDA_fft_v04.exe
261,256,numbers_67108864.txt,10,317.122,CUDA_fft_v04.exe
262,512,numbers_67108864.txt,1,317.487,CUDA_fft_v04.exe
262,512,numbers_67108864.txt,2,316.698,CUDA_fft_v04.exe
262,512,numbers_67108864.txt,3,316.898,CUDA_fft_v04.exe
262,512,numbers_67108864.txt,4,317.174,CUDA_fft_v04.exe
262,512,numbers_67108864.txt,5,316.784,CUDA_fft_v04.exe
262,512,numbers_67108864.txt,6,316.88,CUDA_fft_v04.exe
262,512,numbers_67108864.txt,7,316.929,CUDA_fft_v04.exe
262,512,numbers_67108864.txt,8,316.599,CUDA_fft_v04.exe
262,512,numbers_67108864.txt,9,316.884,CUDA_fft_v04.exe
262,512,numbers_67108864.txt,10,316.756,CUDA_fft_v04.exe
263,1024,numbers_67108864.txt,1,317.844,CUDA_fft_v04.exe
263,1024,numbers_67108864.txt,2,317.738,CUDA_fft_v04.exe
263,1024,numbers_67108864.txt,3,316.901,CUDA_fft_v04.exe
263,1024,numbers_67108864.txt,4,317.54,CUDA_fft_v04.exe
263,1024,numbers_67108864.txt,5,316.88,CUDA_fft_v04.exe
263,1024,numbers_67108864.txt,6,317.247,CUDA_fft_v04.exe
263,1024,numbers_67108864.txt,7,316.908,CUDA_fft_v04.exe
263,1024,numbers_67108864.txt,8,316.796,CUDA_fft_v04.exe
263,1024,numbers_67108864.txt,9,316.989,CUDA_fft_v04.exe
263,1024,numbers_67108864.txt,10,316.985,CUDA_fft_v04.exe
264,32,numbers_67108864.txt,1,285.889,CUDA_fft_v05.exe
264,32,numbers_67108864.txt,2,268.278,CUDA_fft_v05.exe
264,32,numbers_67108864.txt,3,268.611,CUDA_fft_v05.exe
264,32,numbers_67108864.txt,4,268.636,CUDA_fft_v05.exe
264,32,numbers_67108864.txt,5,269.193,CUDA_fft_v05.exe
264,32,numbers_67108864.txt,6,268.394,CUDA_fft_v05.exe
264,32,numbers_67108864.txt,7,268.451,CUDA_fft_v05.exe
264,32,numbers_67108864.txt,8,268.872,CUDA_fft_v05.exe
264,32,numbers_67108864.txt,9,268.991,CUDA_fft_v05.exe
264,32,numbers_67108864.txt,10,268.552,CUDA_fft_v05.exe
265,128,numbers_67108864.txt,1,263.112,CUDA_fft_v05.exe
265,128,numbers_67108864.txt,2,262.852,CUDA_fft_v05.exe
265,128,numbers_67108864.txt,3,262.567,CUDA_fft_v05.exe
265,128,numbers_67108864.txt,4,262.502,CUDA_fft_v05.exe
265,128,numbers_67108864.txt,5,262.602,CUDA_fft_v05.exe
265,128,numbers_67108864.txt,6,262.422,CUDA_fft_v05.exe
265,128,numbers_67108864.txt,7,262.891,CUDA_fft_v05.exe
265,128,numbers_67108864.txt,8,263.294,CUDA_fft_v05.exe
265,128,numbers_67108864.txt,9,262.875,CUDA_fft_v05.exe
265,128,numbers_67108864.txt,10,262.626,CUDA_fft_v05.exe
266,32,numbers_67108864.txt,1,261.334,CUDA_fft_v06.exe
266,32,numbers_67108864.txt,2,255.646,CUDA_fft_v06.exe
266,32,numbers_67108864.txt,3,255.338,CUDA_fft_v06.exe
266,32,numbers_67108864.txt,4,255.463,CUDA_fft_v06.exe
266,32,numbers_67108864.txt,5,255.717,CUDA_fft_v06.exe
266,32,numbers_67108864.txt,6,255.341,CUDA_fft_v06.exe
266,32,numbers_67108864.txt,7,255.676,CUDA_fft_v06.exe
266,32,numbers_67108864.txt,8,255.523,CUDA_fft_v06.exe
266,32,numbers_67108864.txt,9,255.925,CUDA_fft_v06.exe
266,32,numbers_67108864.txt,10,255.711,CUDA_fft_v06.exe
267,128,numbers_67108864.txt,1,242.8,CUDA_fft_v06.exe
267,128,numbers_67108864.txt,2,244.38,CUDA_fft_v06.exe
267,128,numbers_67108864.txt,3,243.121,CUDA_fft_v06.exe
267,128,numbers_67108864.txt,4,243.019,CUDA_fft_v06.exe
267,128,numbers_67108864.txt,5,243.175,CUDA_fft_v06.exe
267,128,numbers_67108864.txt,6,243.326,CUDA_fft_v06.exe
267,128,numbers_67108864.txt,7,243.125,CUDA_fft_v06.exe
267,128,numbers_67108864.txt,8,243.184,CUDA_fft_v06.exe
267,128,numbers_67108864.txt,9,243.158,CUDA_fft_v06.exe
267,128,numbers_67108864.txt,10,242.974,CUDA_fft_v06.exe
268,32,numbers_67108864.txt,1,188.531,CUDA_fft_v07.exe
268,32,numbers_67108864.txt,2,182.885,CUDA_fft_v07.exe
268,32,numbers_67108864.txt,3,183.127,CUDA_fft_v07.exe
268,32,numbers_67108864.txt,4,183.049,CUDA_fft_v07.exe
268,32,numbers_67108864.txt,5,182.584,CUDA_fft_v07.exe
268,32,numbers_67108864.txt,6,182.627,CUDA_fft_v07.exe
268,32,numbers_67108864.txt,7,182.559,CUDA_fft_v07.exe
268,32,numbers_67108864.txt,8,182.8,CUDA_fft_v07.exe
268,32,numbers_67108864.txt,9,183.354,CUDA_fft_v07.exe
268,32,numbers_67108864.txt,10,182.676,CUDA_fft_v07.exe
269,128,numbers_67108864.txt,1,178.212,CUDA_fft_v07.exe
269,128,numbers_67108864.txt,2,174.759,CUDA_fft_v07.exe
269,128,numbers_67108864.txt,3,174.618,CUDA_fft_v07.exe
269,128,numbers_67108864.txt,4,188.465,CUDA_fft_v07.exe
269,128,numbers_67108864.txt,5,176.34,CUDA_fft_v07.exe
269,128,numbers_67108864.txt,6,174.937,CUDA_fft_v07.exe
269,128,numbers_67108864.txt,7,174.756,CUDA_fft_v07.exe
269,128,numbers_67108864.txt,8,174.651,CUDA_fft_v07.exe
269,128,numbers_67108864.txt,9,174.773,CUDA_fft_v07.exe
269,128,numbers_67108864.txt,10,175.962,CUDA_fft_v07.exe
270,256,numbers_67108864.txt,1,181.564,CUDA_fft_v07.exe
270,256,numbers_67108864.txt,2,177.144,CUDA_fft_v07.exe
270,256,numbers_67108864.txt,3,177.224,CUDA_fft_v07.exe
270,256,numbers_67108864.txt,4,177.188,CUDA_fft_v07.exe
270,256,numbers_67108864.txt,5,177.627,CUDA_fft_v07.exe
270,256,numbers_67108864.txt,6,177.778,CUDA_fft_v07.exe
270,256,numbers_67108864.txt,7,177.767,CUDA_fft_v07.exe
270,256,numbers_67108864.txt,8,177.117,CUDA_fft_v07.exe
270,256,numbers_67108864.txt,9,177.115,CUDA_fft_v07.exe
270,256,numbers_67108864.txt,10,177.23,CUDA_fft_v07.exe
271,512,numbers_67108864.txt,1,184.509,CUDA_fft_v07.exe
271,512,numbers_67108864.txt,2,181.362,CUDA_fft_v07.exe
271,512,numbers_67108864.txt,3,181.162,CUDA_fft_v07.exe
271,512,numbers_67108864.txt,4,181.243,CUDA_fft_v07.exe
271,512,numbers_67108864.txt,5,181.153,CUDA_fft_v07.exe
271,512,numbers_67108864.txt,6,181.507,CUDA_fft_v07.exe
271,512,numbers_67108864.txt,7,181.15,CUDA_fft_v07.exe
271,512,numbers_67108864.txt,8,181.494,CUDA_fft_v07.exe
271,512,numbers_67108864.txt,9,181.247,CUDA_fft_v07.exe
271,512,numbers_67108864.txt,10,181.477,CUDA_fft_v07.exe
272,1024,numbers_67108864.txt,1,202.074,CUDA_fft_v07.exe
272,1024,numbers_67108864.txt,2,193.181,CUDA_fft_v07.exe
272,1024,numbers_67108864.txt,3,193.485,CUDA_fft_v07.exe
272,1024,numbers_67108864.txt,4,193.29,CUDA_fft_v07.exe
272,1024,numbers_67108864.txt,5,193.342,CUDA_fft_v07.exe
272,1024,numbers_67108864.txt,6,193.26,CUDA_fft_v07.exe
272,1024,numbers_67108864.txt,7,196.414,CUDA_fft_v07.exe
272,1024,numbers_67108864.txt,8,193.242,CUDA_fft_v07.exe
272,1024,numbers_67108864.txt,9,193.239,CUDA_fft_v07.exe
272,1024,numbers_67108864.txt,10,193.178,CUDA_fft_v07.exe
273,32,numbers_134217728.txt,1,3809.8207,CUDA_fft_v01.exe
273,32,numbers_134217728.txt,2,3139.0547,CUDA_fft_v01.exe
273,32,numbers_134217728.txt,3,3144.3099,CUDA_fft_v01.exe
273,32,numbers_134217728.txt,4,3145.9558,CUDA_fft_v01.exe
273,32,numbers_134217728.txt,5,3194.1212,CUDA_fft_v01.exe
273,32,numbers_134217728.txt,6,3162.7786,CUDA_fft_v01.exe
273,32,numbers_134217728.txt,7,3171.2409,CUDA_fft_v01.exe
